,1,2,3,4,5,6,7,8,9,10
"m[ccg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[rfg_tk,1]",0.0,11062.8788018246,0.0,8384.74173668995,0.0,11628.3292733697,0.0,0,4192.37086834498,0.0
"m[rfg_tk,2]",7435.95840502479,3626.92039679979,4192.37086834498,4192.37086834497,4192.37086834497,4192.37086834499,7435.95840502478,0,0.0,12788.5644002982
"m[rfg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7435.95840502472,7435.95840502482
"m[rfg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[rfg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,cc,ccfo_sp,1]",6591.0,6591.0,6591.0,6591.0,0.0,6591.0,6591.0,0,6591.0,6591.0
"x[ccfo,cc,ccfo_sp,2]",6591.0,0.0,6591.0,6591.0,6591.0,0.0,6591.0,0,6591.0,6591.0
"x[ccfo,cc,ccfo_sp,3]",0.0,0.0,6591.0,6591.0,6591.0,6591.0,0.0,0,6591.0,6591.0
"x[ccfo,cc,ccfo_sp,4]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,0,0.0,0.0
"x[ccfo,cc,ccfo_sp,5]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,0,6591.0,6591.0
"x[ccfo,cc,ccfo_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,1]",3791.0,3791.0,3791.0,3791.0,0.0,3791.0,3791.0,0,3791.0,3791.0
"x[ccfo,ccfo_sp,df_tk,2]",3791.0,0.0,3791.0,3791.0,3791.0,0.0,3791.0,0,6591.0,3791.0
"x[ccfo,ccfo_sp,df_tk,3]",0.0,0.0,6591.0,0.0,6591.0,6591.0,0.0,0,3791.0,6591.0
"x[ccfo,ccfo_sp,df_tk,4]",3791.0,3791.0,3791.0,3791.0,3791.0,3791.0,3791.0,0,0.0,0.0
"x[ccfo,ccfo_sp,df_tk,5]",3791.0,3791.0,3791.0,3791.0,3791.0,3791.0,3791.0,0,3791.0,3791.0
"x[ccfo,ccfo_sp,fo_tk,1]",2800.0,2800.0,2800.0,2800.0,0.0,2800.0,2800.0,0,2800.0,2800.0
"x[ccfo,ccfo_sp,fo_tk,2]",2800.0,0.0,2800.0,2800.0,2800.0,0.0,2800.0,0,0.0,2800.0
"x[ccfo,ccfo_sp,fo_tk,3]",0.0,0.0,0.0,6591.0,0.0,0.0,0.0,0,2800.0,0.0
"x[ccfo,ccfo_sp,fo_tk,4]",2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,0,0.0,0.0
"x[ccfo,ccfo_sp,fo_tk,5]",2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,0,2800.0,2800.0
"x[ccfo,ccfo_tk,ccfo_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,cc,ccg_sp,1]",20640.0,13135.4344401171,20640.0,20640.0,0.0,18091.9561792475,20640.0,0,20640.0,20640.0
"x[ccg,cc,ccg_sp,2]",18091.9561792475,0.0,20640.0,20640.0,20640.0,0.0,18091.9561792475,0,20640.0,20640.0
"x[ccg,cc,ccg_sp,3]",0.0,0.0,20640.0,20640.0,20640.0,20640.0,0.0,0,18091.9561792475,18091.9561792475
"x[ccg,cc,ccg_sp,4]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,0,0.0,0.0
"x[ccg,cc,ccg_sp,5]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,0,20640.0,20640.0
"x[ccg,cc,ccg_tk,1]",0.0,7504.56555988295,0.0,0.0,0.0,2548.04382075255,0.0,0,0.0,0.0
"x[ccg,cc,ccg_tk,2]",2548.0438207525,0.0,0.0,0.0,0.0,0.0,2548.04382075251,0,0.0,0.0
"x[ccg,cc,ccg_tk,3]",0.0,0.0,0.0,0.0,0.0,3.54800443250894e-12,0.0,0,2548.04382075253,2548.04382075245
"x[ccg,cc,ccg_tk,4]",3.54800443250894e-12,3.54800443250894e-12,0.0,0.0,0.0,0.0,3.54800443250894e-12,0,0.0,0.0
"x[ccg,cc,ccg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.54800443250894e-12,3.54800443250894e-12
"x[ccg,ccg_sp,pg_tk,1]",11931.8363276091,0.0,11931.8363276091,5987.79790517089,0.0,1025.38940061048,11931.8363276091,0,8959.81711639,11931.8363276091
"x[ccg,ccg_sp,pg_tk,2]",3997.40861182958,0.0,8959.81711638998,2506.21992481599,8959.81711639,0.0,3997.4086118296,0,2506.21992481599,2865.87812038511
"x[ccg,ccg_sp,pg_tk,3]",0.0,0.0,2506.219924816,2506.219924816,2506.219924816,2506.21992481598,0.0,0,3997.40861182959,559.772836876922
"x[ccg,ccg_sp,pg_tk,4]",11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,0,0.0,0.0
"x[ccg,ccg_sp,pg_tk,5]",11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,0,11931.8363276091,11931.8363276091
"x[ccg,ccg_sp,rg_tk,1]",8708.16367239091,13135.4344401171,8708.1636723909,14652.2020948291,0.0,17066.566778637,8708.16367239091,0,11680.18288361,8708.16367239091
"x[ccg,ccg_sp,rg_tk,2]",14094.5475674179,2548.04382075252,11680.18288361,18133.780075184,11680.18288361,2548.04382075253,14094.5475674179,0,18133.780075184,17774.1218796149
"x[ccg,ccg_sp,rg_tk,3]",2548.0438207525,4956.52173913044,18133.780075184,18133.780075184,18133.780075184,18133.780075184,2548.0438207525,0,14094.5475674179,17532.1833423706
"x[ccg,ccg_sp,rg_tk,4]",8708.16367239092,8708.16367239092,8708.16367239093,8708.16367239091,8708.16367239091,8708.1636723909,8708.16367239091,0,2548.04382075253,2548.04382075245
"x[ccg,ccg_sp,rg_tk,5]",8708.1636723909,8708.16367239091,8708.16367239093,8708.1636723909,8708.1636723909,8708.1636723909,8708.1636723909,0,8708.16367239091,8708.16367239093
"x[ccg,ccg_tk,ccg_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,2]",0.0,2548.04382075252,0.0,3.42626930775631e-12,0.0,2548.04382075253,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,3]",2548.0438207525,4956.52173913044,0.0,0.0,0.0,0.0,2548.0438207525,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2548.04382075253,2548.04382075245
"x[ccg,ccg_tk,ccg_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[crude,crude_source,ad,1]",100000.0,100000.0,100000.0,100000.0,80015.4722284589,100000.0,100000.0,0,100000.0,100000.0
"x[crude,crude_source,ad,2]",100000.0,37096.2880526767,100000.0,100000.0,100000.0,37096.2880526767,100000.0,0,100000.0,100000.0
"x[crude,crude_source,ad,3]",37096.2880526767,34656.310189132,100000.0,100000.0,100000.0,100000.0,37096.2880526767,0,100000.0,100000.0
"x[crude,crude_source,ad,4]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0,37096.2880526767,37096.2880526768
"x[crude,crude_source,ad,5]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0,100000.0,100000.0
"x[df_prod,df_tk,df_out,1]",12491.0,12491.0,12491.0,12491.0,10000.0,12491.0,12491.0,0,12491.0,12491.0
"x[df_prod,df_tk,df_out,2]",12491.0,15819.016484663,12491.0,31336.1228758198,12491.0,15819.016484663,12491.0,0,31336.1228758198,12491.0
"x[df_prod,df_tk,df_out,3]",15819.016484663,11556.1696819635,31336.1228758198,31336.1228758197,31336.1228758197,31336.1228758198,15819.016484663,0,12491.0,31497.1857211839
"x[df_prod,df_tk,df_out,4]",12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,0,15819.0164846629,15819.016484663
"x[df_prod,df_tk,df_out,5]",12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,0,12491.0,12491.0
"x[fg,ad,fg_sink,1]",3542000.0,3542000.0,3542000.0,3542000.0,2834148.02633201,3542000.0,3542000.0,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,2]",3542000.0,1313950.52282581,3542000.0,3542000.0,3542000.0,1313950.52282581,3542000.0,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,3]",1313950.52282581,1227526.50689906,3542000.0,3542000.0,3542000.0,3542000.0,1313950.52282581,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,4]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,0,1313950.52282581,1313950.52282581
"x[fg,ad,fg_sink,5]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,0,3542000.0,3542000.0
"x[fg,cc,fg_sink,1]",11592000.0,11592000.0,11592000.0,11592000.0,0.0,11592000.0,11592000.0,0,11592000.0,11592000.0
"x[fg,cc,fg_sink,2]",11592000.0,0.0,11592000.0,11592000.0,11592000.0,0.0,11592000.0,0,11592000.0,11592000.0
"x[fg,cc,fg_sink,3]",0.0,0.0,11592000.0,11592000.0,11592000.0,11592000.0,0.0,0,11592000.0,11592000.0
"x[fg,cc,fg_sink,4]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,0,0.0,0.0
"x[fg,cc,fg_sink,5]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,0,11592000.0,11592000.0
"x[fg,rf,fg_sink,1]",3391197.08482914,3761190.0,3391197.08482914,3138646.46835666,2636224.89123531,3036064.81495025,3391197.08482914,0,3264921.77659291,3391197.08482914
"x[fg,rf,fg_sink,2]",3162340.12318647,0.0,3264921.7765929,0.0,3264921.7765929,0.0,3162340.12318646,0,0.0,3006002.17668302
"x[fg,rf,fg_sink,3]",0.0,352176.182902753,0.0,0.0,0.0,0.0,0.0,0,3162340.12318647,0.0
"x[fg,rf,fg_sink,4]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,0,0.0,0.0
"x[fg,rf,fg_sink,5]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,0,3391197.08482914,3391197.08482914
"x[fo_prod,fo_tk,fo_out,1]",10000.0,10000.0,10000.0,10000.0,29079.3956953595,10000.0,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,2]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,3]",10000.0,10345.4906223834,10000.0,10000.0,10000.0,10000.0,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,4]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,5]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,1]",47381.413935775,10000.0,47381.413935775,23807.7237680454,10000.0,11846.6066048606,47381.413935775,0,35594.5688519103,47381.413935775
"x[pg_prod,pg_tk,pg_out,2]",23633.4516887252,10000.0,35594.5688519102,10000.0,35594.5688519103,10000.0,23633.4516887251,0,10000.0,11426.3822448768
"x[pg_prod,pg_tk,pg_out,3]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,23633.4516887253,10000.0
"x[pg_prod,pg_tk,pg_out,4]",47381.413935775,47381.413935775,47381.4139357749,47381.413935775,47381.413935775,47381.413935775,47381.413935775,0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,5]",47381.413935775,47381.413935775,47381.4139357749,47381.413935775,47381.413935775,47381.413935775,47381.413935775,0,47381.413935775,47381.413935775
"x[rfg,rf,rfg_sp,1]",19830.0623485913,10930.7211981754,19830.0623485913,9968.52809717888,15415.3541214012,6125.09321102744,19830.0623485913,0,14899.2952228851,19830.0623485913
"x[rfg,rf,rfg_sp,2]",11055.8603367335,-4.5488833509567e-12,14899.2952228851,0.0,14899.2952228851,0.0,11055.8603367335,0,0.0,4789.06647532778
"x[rfg,rf,rfg_sp,3]",0.0,2059.35411300413,0.0,0.0,0.0,0.0,0.0,0,11055.8603367336,0.0
"x[rfg,rf,rfg_sp,4]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,0.0,3.30697842361752e-13
"x[rfg,rf,rfg_sp,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,19830.0623485913,19830.0623485913
"x[rfg,rf,rfg_tk,1]",0.0,11062.8788018246,0.0,8384.74173668995,0.0,11628.3292733697,0.0,0,4192.37086834498,0.0
"x[rfg,rf,rfg_tk,2]",7435.95840502479,0.0,4192.37086834497,0.0,4192.37086834497,0.0,7435.95840502478,0,0.0,12788.5644002982
"x[rfg,rf,rfg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7435.95840502472,0.0
"x[rfg,rf,rfg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rf,rfg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_sp,pg_tk,1]",19830.0623485913,5686.27450980392,19830.0623485913,9968.52809717888,5686.27450980392,6125.09321102744,19830.0623485913,0,14899.2952228851,19830.0623485913
"x[rfg,rfg_sp,pg_tk,2]",11055.8603367335,5686.27450980392,14899.2952228851,4192.37086834498,14899.2952228851,5686.27450980391,11055.8603367335,0,4192.37086834498,4789.06647532781
"x[rfg,rfg_sp,pg_tk,3]",5686.27450980392,5686.27450980392,4192.37086834498,4192.37086834497,4192.37086834497,4192.37086834499,5686.27450980392,0,11055.8603367336,5352.60599527336
"x[rfg,rfg_sp,pg_tk,4]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,5686.27450980392,5686.27450980392
"x[rfg,rfg_sp,pg_tk,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,19830.0623485913,19830.0623485913
"x[rfg,rfg_sp,rg_tk,1]",0.0,5244.44668837152,0.0,0.0,9729.07961159729,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,2]",0.0,1749.68389522085,0.0,0.0,0.0,1749.68389522084,0.0,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,3]",1749.68389522086,0.0,0.0,0.0,0.0,0.0,1749.68389522086,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1749.68389522085,1749.6838952209
"x[rfg,rfg_sp,rg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,1]",0.0,0.0,-2.47375379776487e-12,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,2]",0.0,7435.95840502477,0.0,4192.37086834498,0.0,7435.95840502475,0.0,0,4192.37086834498,0.0
"x[rfg,rfg_tk,rfg_sp,3]",7435.95840502479,3626.92039679979,4192.37086834498,4192.37086834497,4192.37086834497,4192.37086834499,7435.95840502478,0,0.0,5352.60599527336
"x[rfg,rfg_tk,rfg_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7435.95840502472,7435.95840502482
"x[rfg,rfg_tk,rfg_sp,5]",2.64558273889402e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,2.64558273889402e-12,2.64558273889402e-12
"x[rg_prod,rg_tk,rg_out,1]",22420.0467440757,41066.1556382925,22420.0467440757,37723.5739047058,27019.5316230851,43939.5995910208,22420.0467440757,0,30071.8103243907,22420.0467440757
"x[rg_prod,rg_tk,rg_out,2]",36287.8360107059,10000.0,30071.8103243907,46687.2479925252,30071.8103243907,10000.0,36287.836010706,0,46687.2479925252,45761.2716489576
"x[rg_prod,rg_tk,rg_out,3]",10000.0,10000.0,46687.2479925252,46687.2479925252,46687.2479925252,46687.2479925252,10000.0,0,36287.8360107058,45138.376453337
"x[rg_prod,rg_tk,rg_out,4]",22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440756,22420.0467440757,0,10000.0,10000.0
"x[rg_prod,rg_tk,rg_out,5]",22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440756,22420.0467440757,0,22420.0467440757,22420.0467440756
"x[srds,ad,srds_sp,1]",8700.0,8700.0,8700.0,8700.0,6961.34608387592,8700.0,8700.0,0,8700.0,8700.0
"x[srds,ad,srds_sp,2]",8700.0,3227.37706058287,8700.0,8700.0,8700.0,3227.37706058287,8700.0,0,8700.0,8700.0
"x[srds,ad,srds_sp,3]",3227.37706058287,3015.09898645448,8700.0,8700.0,8700.0,8700.0,3227.37706058287,0,8700.0,8700.0
"x[srds,ad,srds_sp,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,3227.37706058287,3227.37706058288
"x[srds,ad,srds_sp,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,cc,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,df_tk,1]",8700.0,8700.0,8700.0,8700.0,6961.34608387592,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,df_tk,2]",8700.0,3227.37706058287,8700.0,8700.0,8700.0,3227.37706058287,8700.0,0,0.0,8700.0
"x[srds,srds_sp,df_tk,3]",3227.37706058287,3015.09898645448,0.0,5291.0,0.0,0.0,3227.37706058287,0,8700.0,0.0
"x[srds,srds_sp,df_tk,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,3227.37706058287,3227.37706058288
"x[srds,srds_sp,df_tk,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,fo_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,fo_tk,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8700.0,0.0
"x[srds,srds_sp,fo_tk,3]",0.0,0.0,8700.0,3409.0,8700.0,8700.0,0.0,0,0.0,8700.0
"x[srds,srds_sp,fo_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,fo_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srfo,ad,srfo_sp,1]",37200.0,37200.0,37200.0,37200.0,29765.7556689867,37200.0,37200.0,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,2]",37200.0,13799.8191555957,37200.0,37200.0,37200.0,13799.8191555957,37200.0,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,3]",13799.8191555957,12892.1473903571,37200.0,37200.0,37200.0,37200.0,13799.8191555957,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,4]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,0,13799.8191555957,13799.8191555958
"x[srfo,ad,srfo_sp,5]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,0,37200.0,37200.0
"x[srfo,srfo_sp,cc,1]",30000.0,30000.0,30000.0,30000.0,0.0,30000.0,30000.0,0,30000.0,30000.0
"x[srfo,srfo_sp,cc,2]",30000.0,0.0,30000.0,30000.0,30000.0,0.0,30000.0,0,30000.0,30000.0
"x[srfo,srfo_sp,cc,3]",0.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0,0,30000.0,30000.0
"x[srfo,srfo_sp,cc,4]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,0,0.0,0.0
"x[srfo,srfo_sp,cc,5]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,0,30000.0,30000.0
"x[srfo,srfo_sp,df_tk,1]",0.0,0.0,0.0,0.0,686.359973627189,0.0,0.0,0,0.0,0.0
"x[srfo,srfo_sp,df_tk,2]",0.0,3799.81915559574,0.0,0.0,0.0,3799.81915559574,0.0,0,5900.0,0.0
"x[srfo,srfo_sp,df_tk,3]",3799.81915559574,2546.65676797366,5900.00000000002,7200.0,5900.0,5900.0,3799.81915559574,0,0.0,5900.0
"x[srfo,srfo_sp,df_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3799.81915559572,3799.81915559575
"x[srfo,srfo_sp,df_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srfo,srfo_sp,fo_tk,1]",7200.0,7200.0,7200.0,7200.0,29079.3956953595,7200.0,7200.0,0,7200.0,7200.0
"x[srfo,srfo_sp,fo_tk,2]",7200.0,10000.0,7200.0,7200.0,7200.0,10000.0,7200.0,0,1300.0,7200.0
"x[srfo,srfo_sp,fo_tk,3]",10000.0,10345.4906223834,1300.0,0.0,1300.0,1300.0,10000.0,0,7200.0,1300.0
"x[srfo,srfo_sp,fo_tk,4]",7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0,10000.0,10000.0
"x[srfo,srfo_sp,fo_tk,5]",7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,0,7200.0,7200.0
"x[srg,ad,srg_sp,1]",27000.0,27000.0,27000.0,27000.0,21604.1775016839,27000.0,27000.0,0,27000.0,27000.0
"x[srg,ad,srg_sp,2]",27000.0,10015.9977742227,27000.0,27000.0,27000.0,10015.9977742227,27000.0,0,27000.0,27000.0
"x[srg,ad,srg_sp,3]",10015.9977742227,9357.20375106564,27000.0,27000.0,27000.0,27000.0,10015.9977742227,0,27000.0,27000.0
"x[srg,ad,srg_sp,4]",27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,0,10015.9977742227,10015.9977742227
"x[srg,ad,srg_sp,5]",27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,0,27000.0,27000.0
"x[srg,srg_sp,pg_tk,1]",15619.5152595746,4313.72549019608,15619.5152595746,7851.39776569568,4313.72549019608,4696.12399322271,15619.5152595746,0,11735.4565126352,15619.5152595746
"x[srg,srg_sp,pg_tk,2]",8580.18274016205,4313.72549019608,11735.4565126351,3301.40920683904,11735.4565126352,4313.72549019609,8580.18274016201,0,3301.40920683903,3771.4376491638
"x[srg,srg_sp,pg_tk,3]",4313.72549019608,4313.72549019608,3301.40920683903,3301.40920683903,3301.40920683902,3301.40920683905,4313.72549019608,0,8580.18274016213,4087.62116784971
"x[srg,srg_sp,pg_tk,4]",15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,0,4313.72549019608,4313.72549019608
"x[srg,srg_sp,pg_tk,5]",15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595746,0,15619.5152595746,15619.5152595746
"x[srg,srg_sp,rg_tk,1]",11380.4847404254,22686.2745098039,11380.4847404254,19148.6022343043,17290.4520114878,22303.8760067773,11380.4847404254,0,15264.5434873648,11380.4847404254
