,1,2,3,4,5,6,7,8,9,10
"m[ccg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[ccg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[ccg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[rfg_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[rfg_tk,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[rfg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[rfg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[rfg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[srn_tk,1]",0.0,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399,16551.3669824399
"m[srn_tk,2]",10007.5781941068,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305,6543.78878833305
"m[srn_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[srn_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"m[srn_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,cc,ccfo_sp,1]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0
"x[ccfo,cc,ccfo_sp,2]",6591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,cc,ccfo_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,cc,ccfo_sp,4]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0
"x[ccfo,cc,ccfo_sp,5]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0
"x[ccfo,cc,ccfo_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,1]",3791.00000000002,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708,3262.96650717708
"x[ccfo,ccfo_sp,df_tk,2]",3262.96650717704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_sp,df_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_sp,df_tk,4]",3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177,3262.966507177
"x[ccfo,ccfo_sp,df_tk,5]",3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703,3262.96650717703
"x[ccfo,ccfo_sp,fo_tk,1]",2799.99999999998,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292,3328.03349282292
"x[ccfo,ccfo_sp,fo_tk,2]",3328.03349282296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_sp,fo_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_sp,fo_tk,4]",3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823,3328.033492823
"x[ccfo,ccfo_sp,fo_tk,5]",3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297,3328.03349282297
"x[ccfo,ccfo_tk,ccfo_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,cc,ccg_sp,1]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0
"x[ccg,cc,ccg_sp,2]",20640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,cc,ccg_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,cc,ccg_sp,4]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0
"x[ccg,cc,ccg_sp,5]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0
"x[ccg,cc,ccg_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,1]",11931.8363276091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_sp,pg_tk,2]",5348.15371397828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_sp,pg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_sp,pg_tk,4]",11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091
"x[ccg,ccg_sp,pg_tk,5]",11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091,11931.8363276091
"x[ccg,ccg_sp,rg_tk,1]",8708.16367239088,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0
"x[ccg,ccg_sp,rg_tk,2]",15291.8462860217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_sp,rg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_sp,rg_tk,4]",8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089,8708.16367239089
"x[ccg,ccg_sp,rg_tk,5]",8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091,8708.16367239091
"x[ccg,ccg_tk,ccg_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[crude,crude_source,ad,1]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
"x[crude,crude_source,ad,2]",100000.0,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848,39677.6571698848
"x[crude,crude_source,ad,3]",39677.6571698846,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887,38343.8635662887
"x[crude,crude_source,ad,4]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
"x[crude,crude_source,ad,5]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
"x[df_prod,df_tk,df_out,1]",12491.0,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001,12491.0000000001
"x[df_prod,df_tk,df_out,2]",12491.0,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254,16919.7929440254
"x[df_prod,df_tk,df_out,3]",16919.7929440254,10919.58593598,10919.58593598,10919.58593598,10919.58593598,10919.58593598,10919.58593598,10919.58593598,10919.58593598,10919.58593598
"x[df_prod,df_tk,df_out,4]",12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999,12490.9999999999
"x[df_prod,df_tk,df_out,5]",12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0
"x[fg,ad,fg_sink,1]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0
"x[fg,ad,fg_sink,2]",3542000.0,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732,1405382.61695732
"x[fg,ad,fg_sink,3]",1405382.61695731,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795,1358139.64751795
"x[fg,ad,fg_sink,4]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0
"x[fg,ad,fg_sink,5]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0
"x[fg,cc,fg_sink,1]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0
"x[fg,cc,fg_sink,2]",11592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[fg,cc,fg_sink,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[fg,cc,fg_sink,4]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0
"x[fg,cc,fg_sink,5]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0
"x[fg,rf,fg_sink,1]",3391197.08482914,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678,1134488.05988678
"x[fg,rf,fg_sink,2]",1523266.57298404,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476,1588202.65940476
"x[fg,rf,fg_sink,3]",1588202.65940475,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437,1404220.57818437
"x[fg,rf,fg_sink,4]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914
"x[fg,rf,fg_sink,5]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914
"x[fo_prod,fo_tk,fo_out,1]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,2]",10000.0,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144
"x[fo_prod,fo_tk,fo_out,3]",10695.8564462143,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788
"x[fo_prod,fo_tk,fo_out,4]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,5]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,1]",47381.413935775,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,2]",21270.9343146258,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,3]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,4]",47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775
"x[pg_prod,pg_tk,pg_out,5]",47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751,47381.4139357751
"x[rfg,rf,rfg_sp,1]",19830.0623485913,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575,6633.93144029575
"x[rfg,rf,rfg_sp,2]",8907.31808272959,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312,9287.0325641312
"x[rfg,rf,rfg_sp,3]",9287.03256413114,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705,8211.19531540705
"x[rfg,rf,rfg_sp,4]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913
"x[rfg,rf,rfg_sp,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913
"x[rfg,rf,rfg_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,1]",19830.0623485913,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389,5686.27450980389
"x[rfg,rfg_sp,pg_tk,2]",8907.31808272959,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397,5686.27450980397
"x[rfg,rfg_sp,pg_tk,3]",5686.27450980392,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387,5686.27450980387
"x[rfg,rfg_sp,pg_tk,4]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913
"x[rfg,rfg_sp,pg_tk,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913
"x[rfg,rfg_sp,rg_tk,1]",0.0,947.656930491859,947.656930491859,947.656930491859,947.656930491859,947.656930491859,947.656930491859,947.656930491859,947.656930491859,947.656930491859
"x[rfg,rfg_sp,rg_tk,2]",0.0,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723,3600.75805432723
"x[rfg,rfg_sp,rg_tk,3]",3600.75805432722,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319,2524.92080560319
"x[rfg,rfg_sp,rg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[rg_prod,rg_tk,rg_out,1]",22420.0467440757,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958,44273.9314402958
"x[rg_prod,rg_tk,rg_out,2]",39370.4024676072,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[rg_prod,rg_tk,rg_out,3]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"x[rg_prod,rg_tk,rg_out,4]",22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756
"x[rg_prod,rg_tk,rg_out,5]",22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756,22420.0467440756
"x[srds,ad,srds_sp,1]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,ad,srds_sp,2]",8700.0,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998
"x[srds,ad,srds_sp,3]",3451.95617377996,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712
"x[srds,ad,srds_sp,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,ad,srds_sp,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,srds_sp,cc,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,cc,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,cc,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,cc,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,cc,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,df_tk,1]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,srds_sp,df_tk,2]",8700.0,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998,3451.95617377998
"x[srds,srds_sp,df_tk,3]",3451.95617377996,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712,3335.91613026712
"x[srds,srds_sp,df_tk,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,srds_sp,df_tk,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0
"x[srds,srds_sp,fo_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,fo_tk,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,fo_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,fo_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srds,srds_sp,fo_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srfo,ad,srfo_sp,1]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0
"x[srfo,ad,srfo_sp,2]",37200.0,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971,14760.0884671971
"x[srfo,ad,srfo_sp,3]",14760.0884671971,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594,14263.9172466594
"x[srfo,ad,srfo_sp,4]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0
"x[srfo,ad,srfo_sp,5]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0
"x[srfo,srfo_sp,cc,1]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
"x[srfo,srfo_sp,cc,2]",30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srfo,srfo_sp,cc,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"x[srfo,srfo_sp,cc,4]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
"x[srfo,srfo_sp,cc,5]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
"x[srfo,srfo_sp,df_tk,1]",0.0,528.033492822983,528.033492822983,528.033492822983,528.033492822983,528.033492822983,528.033492822983,528.033492822983,528.033492822983,528.033492822983
"x[srfo,srfo_sp,df_tk,2]",528.033492822969,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275,4064.23202098275
"x[srfo,srfo_sp,df_tk,3]",4064.23202098275,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057,2236.61768788057
"x[srfo,srfo_sp,df_tk,4]",528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956,528.033492822956
"x[srfo,srfo_sp,df_tk,5]",528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966,528.033492822966
"x[srfo,srfo_sp,fo_tk,1]",7199.99999999999,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704
"x[srfo,srfo_sp,fo_tk,2]",6671.96650717704,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144,10695.8564462144
"x[srfo,srfo_sp,fo_tk,3]",10695.8564462143,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788,12027.2995587788
"x[srfo,srfo_sp,fo_tk,4]",6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705,6671.96650717705
"x[srfo,srfo_sp,fo_tk,5]",6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704,6671.96650717704
"x[srg,ad,srg_sp,1]",27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0
"x[srg,ad,srg_sp,2]",27000.0,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689,10712.9674358689
"x[srg,ad,srg_sp,3]",10712.9674358688,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979,10352.8431628979
